Back to Contents;THE FIGURES IN THIS TABLE ARE NOT NATIONAL STATISTICS AND SHOULD BE USED FOR ANALYTICAL PURPOSES ONLY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Table 56;CPIH: Detailed indices to 3 dp: 2005 to 2018 1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;aggregate number;0;1;1,1;01.1.1;01.1.2;01.1.3;01.1.4;01.1.5;01.1.6;01.1.7;01.1.8;01.1.9;1,2;01.2.1;01.2.2;2;2,1;02.1.1;02.1.2;02.1.3;2,2;3;3,1;03.1.2;03.1.3;03.1.4;3,2;4;4,1;4,2;4,3;04.3.1;04.3.2;4,4;04.4.1;04.4.3;4,5;04.5.1;04.5.2;04.5.3;04.5.4;4,9;5;5,1;05.1.1;05.1.2;5,2;5,3;05.3.1;05.3.3;5,4;5,5;5,6;05.6.1;05.6.2;6;6,1;06.1.1;06.1.2;6,2;06.2.1;06.2.2;6,3;7;7,1;07.1.2;07.1.1;07.1.1;7,2;07.2.1;07.2.2;07.2.3;07.2.4;7,3;07.3.1;07.3.2;07.3.3;07.3.4;8;8,1;8,2;9;9,1;09.1.1;09.1.2;09.1.3;09.1.4;09.1.5;9,2;09.2.1;9,3;09.3.1;09.3.2;09.3.3;09.3.4;9,4;09.4.1;09.4.2;9,5;09.5.1;09.5.2;09.5.3;9,6;10;11;11,1;11.1.1;11.1.2;11,2;12;12,1;12.1.1;12.1.2;12,3;12.3.1;12.3.2;12,4;12,5;12.5.2;12.5.3;12.5.4;12,6;12.6.2;12,7;;Agg2;Agg3;Agg4;Agg5;Agg6;Agg9;Agg10;Agg11;Agg12;Agg13;Agg14;Agg15;Agg16;Agg17;Agg18;Agg19;Agg20;Agg21;Agg23;Agg24;Agg25;Agg26;Agg27;Agg30;Agg31;Agg32;Agg33;Agg36;Agg18.1;Agg18.2;Agg40;Agg41;Agg42;Agg43;Agg44;Agg45;Agg46;Agg47;Agg48;Agg49;Agg50;Agg51;Agg52;Agg53;Agg54;Agg55;Agg56;Agg57;Agg58;Agg59;Agg60;Agg61;Agg62;Agg63;
201403;Mar-14;99,305;103,918;104,160;104,102;104,247;104,244;105,402;107,464;101,495;107,642;100,330;105,464;102,115;102,737;101,961;96,112;102,942;102,702;102,621;103,428;91,346;99,427;99,448;99,660;97,748;97,197;99,324;98,066;95,897;97,530;100,393;101,281;99,520;98,068;99,693;96,647;104,271;100,771;105,082;148,784;99,747;98,216;100,673;101,934;102,020;101,586;102,315;101,115;101,139;101,290;100,597;97,284;98,752;103,108;95,999;97,530;98,394;98,086;98,809;97,590;98,855;96,347;96,080;101,155;100,943;98,387;97,558;106,761;105,905;101,277;116,806;97,412;97,392;91,471;96,948;96,489;80,045;85,615;99,176;95,598;99,330;100,591;111,843;112,599;108,764;123,993;100,912;98,588;98,019;98,019;102,935;104,926;100,706;102,742;99,149;94,682;93,489;95,170;97,402;96,753;96,408;99,387;98,931;89,788;97,414;97,950;97,702;100,600;94,909;100,353;101,809;97,785;103,192;100,619;100,724;100,452;95,255;98,739;100,958;95,984;99,108;103,872;103,872;98,980;;102,573;101,629;103,347;104,608;104,879;99,469;101,207;101,388;99,970;109,459;102,791;118,080;98,394;100,977;103,665;102,188;96,901;97,237;98,170;96,726;96,673;94,734;97,414;97,248;97,345;97,217;95,440;99,238;112,716;100,816;98,662;98,223;99,180;98,513;98,801;98,406;99,424;99,840;99,584;103,867;101,365;102,963;100,523;100,659;104,195;107,536;108,227;93,932;99,477;102,960;95,791;99,673;99,334;99,719;
201404;Apr-14;99,641;103,437;103,604;103,967;104,032;100,728;104,478;106,669;101,333;105,218;101,550;105,424;102,217;102,246;102,206;96,934;101,512;100,180;100,971;103,814;93,738;100,373;100,174;100,292;99,645;97,384;101,643;98,460;96,880;97,748;99,716;99,897;99,533;100,431;101,302;99,744;103,670;100,166;104,584;146,336;99,928;99,136;99,774;99,888;99,517;101,101;100,348;100,169;100,034;101,293;101,214;98,159;99,191;103,920;96,204;98,199;98,316;98,023;98,712;98,481;99,150;97,818;97,708;103,107;101,549;100,069;97,681;107,912;106,121;101,538;116,677;97,334;98,853;98,604;98,313;99,873;94,354;104,812;98,967;99,129;98,960;100,455;111,472;111,470;110,454;122,233;101,871;98,588;98,144;98,144;100,352;100,381;100,944;102,608;98,934;96,906;96,371;97,118;98,325;100,366;96,472;98,980;98,862;89,788;97,571;98,090;97,852;100,638;95,148;99,959;101,226;97,891;102,369;100,324;100,384;100,236;95,701;99,303;102,904;97,909;97,846;102,521;102,521;98,648;;102,374;101,539;103,347;103,542;103,132;100,429;100,398;100,302;101,090;109,052;102,260;117,835;98,316;101,547;102,562;101,569;97,630;97,749;99,458;96,904;98,008;98,197;97,901;97,695;97,398;97,812;97,146;98,886;112,320;99,508;99,044;98,676;99,561;98,945;99,151;98,850;99,741;100,150;99,919;103,781;101,162;102,576;100,441;100,503;104,002;106,869;107,464;94,285;99,767;102,717;95,830;100,032;99,655;100,062;
201405;May-14;99,622;102,230;102,350;102,313;102,941;104,109;104,333;106,125;99,351;102,454;99,975;105,037;101,374;103,384;100,883;98,356;104,153;100,684;104,981;106,698;94,310;100,290;100,046;100,170;99,404;97,502;101,829;98,573;96,985;97,922;100,348;101,176;99,534;100,431;101,302;99,744;103,587;100,166;104,584;144,723;99,089;99,136;100,265;100,821;100,358;102,345;100,898;100,272;100,154;101,299;100,827;98,577;99,615;104,799;96,341;98,278;98,360;98,076;98,744;98,572;99,374;97,781;97,832;102,435;101,345;97,995;97,941;107,322;106,332;101,554;117,030;97,457;98,970;95,556;97,560;97,260;91,308;94,421;98,447;99,129;98,417;100,868;112,087;111,757;110,629;122,208;103,858;98,609;98,206;98,206;102,371;103,664;101,690;102,417;99,462;96,807;96,396;96,967;96,600;96,547;94,878;98,840;98,897;89,788;97,917;98,257;98,008;100,923;96,345;99,828;100,569;98,129;101,397;100,376;100,656;99,912;95,879;99,403;103,649;97,909;97,595;102,622;102,622;98,892;;102,375;101,122;102,304;102,138;101,477;100,342;100,909;100,858;101,299;109,148;102,235;118,089;98,360;101,367;103,341;100,992;97,598;97,892;99,502;97,023;98,119;96,839;98,022;97,910;97,894;97,923;97,120;99,039;112,976;100,321;99,019;98,708;99,579;98,958;99,126;98,883;99,668;100,075;99,896;102,686;101,349;102,739;100,892;100,212;103,753;106,374;107,095;94,351;99,735;102,886;95,927;99,974;99,636;100,001;
201406;Jun-14;99,798;102,393;102,421;103,502;103,014;102,196;104,299;107,443;97,596;103,200;100,010;103,343;102,254;102,042;102,302;98,414;103,842;102,729;103,488;105,510;94,625;100,875;100,654;100,902;98,776;97,559;102,278;98,641;97,098;98,010;100,550;101,489;99,628;100,431;101,302;99,744;103,545;100,166;104,584;143,728;98,903;99,136;100,503;101,805;101,860;101,563;100,994;98,779;98,413;101,299;101,672;99,009;99,470;103,490;96,926;98,317;98,259;97,960;98,662;98,678;99,568;97,801;98,033;103,002;101,036;99,963;97,942;106,186;106,524;101,325;117,293;97,735;99,005;97,947;98,213;97,617;97,745;99,333;98,371;99,129;98,339;100,824;112,212;110,633;115,630;120,476;105,298;98,211;98,230;98,230;101,351;101,841;101,895;102,113;99,503;97,188;96,461;97,480;97,598;97,920;95,773;99,637;98,957;89,788;98,294;98,495;98,262;100,983;97,382;99,742;100,149;98,314;100,767;100,945;100,753;101,285;96,277;98,623;105,783;97,909;94,392;102,620;102,620;98,794;;102,446;101,254;102,812;101,883;100,958;100,936;101,083;101,049;101,351;109,231;102,230;118,287;98,259;101,065;103,090;100,824;97,850;98,000;99,631;97,529;98,282;97,878;98,211;98,221;98,341;98,182;97,431;99,130;113,138;99,950;99,200;98,897;99,769;99,155;99,300;99,083;99,848;100,296;100,076;102,990;101,387;102,658;101,139;100,022;103,868;106,323;107,018;94,443;99,907;102,933;96,001;100,167;99,816;100,201;
201407;Jul-14;99,567;102,200;102,227;102,368;103,126;105,059;103,863;106,537;97,155;103,123;99,954;104,059;102,066;103,354;101,749;97,732;101,384;100,480;101,442;102,042;95,182;95,128;94,317;94,165;95,168;97,948;100,202;98,877;97,665;98,243;100,595;101,488;99,716;100,431;101,302;99,744;103,495;100,166;104,584;142,447;98,801;99,136;98,957;98,732;98,098;100,842;97,504;98,941;98,886;99,580;100,846;98,674;99,816;103,984;97,180;98,455;98,365;97,744;99,183;98,885;99,701;98,079;98,176;104,318;101,354;100,252;98,042;106,833;106,853;101,435;117,914;97,701;99,395;102,491;98,439;98,529;111,391;108,111;98,438;99,129;98,408;100,636;109,582;109,652;113,737;117,456;100,728;98,388;98,560;98,560;100,689;101,044;101,012;100,085;99,823;97,590;96,853;97,887;99,303;100,929;97,283;100,475;99,178;89,788;98,702;98,716;98,484;101,202;98,684;99,280;100,155;98,475;100,717;99,638;100,375;98,398;96,435;98,631;105,159;97,892;94,826;101,328;101,328;98,261;;101,319;100,914;102,334;102,035;101,143;95,080;99,499;99,238;101,350;109,457;102,227;118,812;98,365;101,362;102,494;100,290;98,281;98,266;99,596;97,514;98,451;100,052;98,333;98,587;98,990;98,441;97,782;98,541;110,312;100,009;98,940;98,650;99,530;98,885;99,050;98,806;99,634;99,865;99,829;102,646;99,536;101,921;97,396;100,168;103,713;106,520;107,233;94,529;99,659;101,489;95,725;99,841;99,579;99,864;
201408;Aug-14;99,913;101,965;102,112;102,960;103,169;104,701;103,186;102,176;97,451;102,322;100,370;104,603;100,898;102,085;100,606;98,688;103,382;102,797;103,384;103,723;95,412;97,607;97,275;97,342;96,427;98,045;99,696;99,022;97,756;98,466;100,615;101,530;99,716;100,431;101,302;99,744;103,498;100,166;104,584;142,663;98,641;99,136;99,937;100,217;99,460;102,746;99,325;100,943;101,204;99,680;101,533;99,502;98,925;101,580;97,239;98,941;99,304;99,654;98,872;98,959;99,711;98,216;98,258;105,154;101,524;100,136;98,170;107,112;106,282;101,734;116,203;98,062;99,406;107,015;97,786;98,641;123,999;123,156;98,396;99,129;98,364;100,532;108,425;107,324;113,659;114,987;101,381;98,445;98,563;98,563;100,114;100,057;102,599;98,297;99,805;97,846;97,055;98,164;99,730;103,220;97,443;99,643;99,611;89,788;98,525;98,782;98,569;101,056;97,351;99,486;100,264;98,397;100,892;100,845;100,965;100,654;96,572;98,488;105,024;97,892;94,580;101,188;101,188;98,310;;101,712;101,037;102,046;101,864;100,800;97,601;100,496;100,376;101,357;108,756;102,222;117,202;99,304;101,545;102,024;100,862;98,591;98,428;99,588;97,578;98,530;102,237;98,565;98,586;98,723;98,541;97,965;98,540;109,071;99,766;99,352;99,104;99,890;99,314;99,447;99,243;99,956;100,297;100,181;102,621;100,331;102,268;99,002;100,063;103,567;106,028;106,627;94,749;100,007;101,991;95,738;100,212;99,933;100,247;
201409;Sep-14;99,957;101,808;101,961;101,661;103,613;101,017;104,305;100,815;97,312;102,360;100,620;103,679;100,695;101,897;100,400;99,347;103,609;101,828;103,550;105,602;96,372;101,497;101,474;101,729;99,569;98,158;101,664;99,098;97,881;98,570;100,590;101,511;99,684;100,431;101,302;99,744;103,437;100,166;104,584;140,634;99,146;99,136;100,530;101,254;100,728;102,995;100,726;101,126;101,414;99,698;100,335;99,832;99,528;103,007;97,325;98,715;98,790;98,487;99,199;99,060;99,764;98,364;98,245;102,635;101,057;100,865;98,180;105,744;105,885;99,893;115,543;98,083;99,373;97,674;97,860;98,282;97,065;97,533;98,514;99,129;98,487;100,447;107,383;106,618;112,274;111,705;102,546;98,704;98,596;98,596;100,056;99,839;102,698;99,100;99,696;98,624;98,757;98,555;98,662;100,345;97,345;99,061;99,622;91,508;98,689;98,823;98,634;100,852;98,095;99,790;100,667;98,514;101,395;100,938;100,677;101,396;97,166;98,626;102,196;97,892;96,740;101,610;101,610;98,239;;102,181;101,125;101,837;101,770;100,275;101,559;101,092;101,059;101,354;108,449;102,237;116,475;98,790;100,938;101,550;101,207;98,322;98,502;99,421;97,655;98,562;98,041;98,567;98,821;99,025;98,751;98,586;98,859;107,939;99,486;99,418;99,167;99,947;99,394;99,511;99,315;99,977;100,327;100,190;102,617;101,180;102,031;101,053;100,217;103,526;105,805;106,263;95,475;100,031;102,613;96,458;100,243;99,979;100,279;
201410;Oct-14;100,085;101,884;102,023;102,874;102,447;104,250;104,292;103,933;101,551;100,995;98,450;101,680;100,886;100,659;100,938;100,007;103,715;105,762;102,231;103,377;97,418;102,067;102,131;102,317;101,114;98,326;101,695;99,224;98,148;98,749;100,197;100,910;99,495;100,431;101,302;99,744;103,235;100,166;104,572;133,867;101,005;99,136;99,424;98,606;97,548;102,166;99,334;101,368;101,688;99,752;100,088;100,323;99,403;101,662;97,966;98,416;99,628;99,622;99,655;98,920;99,448;98,394;96,158;101,529;100,406;100,027;98,312;103,963;105,129;101,334;113,361;98,203;99,462;95,301;97,945;97,765;91,214;90,123;98,551;99,129;98,526;100,892;107,895;105,923;110,211;111,834;105,766;98,717;98,811;98,811;101,254;101,935;102,852;99,083;99,745;98,784;98,480;98,898;99,002;101,726;96,726;99,532;99,574;98,725;99,024;99,230;99,095;100,678;98,087;99,669;100,359;98,565;100,962;100,213;100,789;99,244;97,623;98,448;104,367;95,414;96,604;101,632;101,632;98,641;;102,110;101,377;101,816;101,965;101,562;102,137;99,860;99,663;101,256;107,434;102,286;114,070;99,628;100,501;102,319;100,661;98,597;98,703;99,543;98,216;97,247;96,994;98,675;99,051;98,992;99,079;98,722;98,943;108,486;100,319;99,618;99,359;100,049;99,569;99,706;99,516;100,085;100,456;100,176;102,196;101,176;101,191;101,755;100,106;103,364;105,268;105,859;98,389;100,139;102,411;98,590;100,361;100,110;100,401;
201411;Nov-14;99,893;101,651;101,850;101,375;101,699;104,954;104,661;103,323;103,445;100,722;99,067;100,288;100,185;100,187;100,182;98,748;100,085;97,404;100,381;102,601;97,813;102,815;102,985;103,161;102,241;98,482;101,781;99,304;98,228;98,872;100,413;101,330;99,511;100,431;101,302;99,744;103,176;100,166;104,572;132,192;101,134;99,136;99,551;98,957;97,754;103,012;100,438;100,679;100,918;99,552;99,516;100,485;99,455;101,608;98,085;98,156;98,960;98,775;99,217;99,027;99,690;98,371;96,261;100,308;100,147;100,065;98,545;102,926;104,055;100,585;110,729;98,479;99,359;92,625;98,623;97,813;79,996;87,183;98,290;98,760;98,269;100,667;104,958;103,608;105,772;108,095;103,127;98,968;98,851;98,851;101,999;102,914;102,161;100,728;100,168;99,020;98,575;99,193;98,392;97,882;97,372;100,291;99,499;98,725;98,995;99,339;99,242;100,381;97,403;99,515;99,769;98,850;100,066;100,250;100,166;100,405;97,904;98,532;104,074;95,414;96,991;101,461;101,461;98,813;;101,766;100,835;101,370;101,991;102,206;102,894;99,987;99,799;101,325;106,319;102,289;111,493;98,960;100,192;101,841;100,125;98,518;98,798;99,526;98,292;97,352;95,847;98,812;99,072;98,676;99,227;98,965;99,002;105,328;100,627;99,484;99,287;99,839;99,417;99,577;99,375;99,934;100,147;99,977;101,700;101,119;100,638;102,129;99,960;102,635;104,602;105,211;98,339;99,934;102,147;98,638;100,104;99,913;100,136;
201412;Dec-14;99,912;101,958;102,375;102,475;102,246;104,015;104,564;103,880;104,267;101,567;99,035;101,946;98,791;100,512;98,370;98,543;99,365;97,232;99,862;100,814;97,967;101,730;101,860;102,037;100,745;98,844;100,946;99,373;98,342;99,032;100,763;101,889;99,656;100,431;101,302;99,744;102,780;100,166;104,572;121,458;101,124;99,136;101,180;103,017;102,339;105,277;100,549;101,141;101,428;99,722;100,816;100,140;99,388;101,015;98,349;98,324;99,268;99,189;99,388;99,118;99,868;98,376;96,272;100,131;100,007;99,511;98,540;102,651;102,028;100,231;105,730;98,597;99,557;96,201;98,082;98,586;95,412;87,108;98,881;98,760;98,886;100,461;105,152;101,526;106,588;108,738;104,472;99,172;98,841;98,841;100,834;100,976;101,338;101,728;99,762;99,094;98,613;99,282;98,852;101,190;96,153;100,136;99,509;98,725;98,965;99,372;99,268;100,478;97,077;99,428;99,947;99,038;100,241;100,094;100,386;99,609;97,991;98,156;100,582;95,414;98,382;101,522;101,522;97,855;;101,457;100,988;101,455;102,566;102,804;101,784;101,633;101,668;101,416;104,032;102,289;106,220;99,268;100,029;101,428;100,172;98,778;98,906;99,325;98,543;97,394;97,635;98,959;99,078;98,553;99,281;99,073;98,811;105,521;100,037;99,648;99,452;99,845;99,571;99,736;99,522;99,961;100,144;99,993;102,197;101,061;101,448;101,380;99,933;101,991;103,444;103,691;98,423;99,950;101,652;98,547;100,094;99,932;100,125;
201501;Jan-15;99,241;101,294;101,405;100,608;101,672;104,213;102,351;101,738;101,327;101,321;100,936;98,056;100,440;100,514;100,422;99,892;102,546;102,234;104,161;100,134;97,891;97,970;97,919;97,805;98,893;99,067;98,285;99,448;98,457;99,253;99,917;100,175;99,660;100,431;101,302;99,744;102,161;100,166;104,076;105,980;100,964;99,136;98,653;97,593;96,116;102,308;97,077;99,754;99,923;98,921;99,065;99,405;100,031;102,330;98,555;98,970;99,175;98,920;99,561;99,268;99,772;98,769;98,432;98,091;100,434;98,599;98,936;103,363;99,003;99,680;98,538;99,301;99,464;93,230;99,035;97,900;79,092;87,880;98,881;98,760;98,886;99,538;102,757;100,606;103,297;109,169;95,524;99,453;98,705;98,705;100,373;100,894;99,790;100,030;99,380;97,381;96,814;97,604;97,875;94,463;99,075;99,364;99,550;98,725;98,857;99,297;99,204;100,290;96,810;99,355;100,463;99,082;100,907;98,665;100,076;95,960;98,518;98,111;99,821;97,897;97,384;100,151;100,151;98,510;;100,013;100,900;100,973;101,683;101,691;97,950;98,930;98,661;101,075;100,492;102,049;98,777;99,175;100,354;100,390;100,027;98,670;99,067;99,281;98,607;98,765;96,434;99,363;98,751;98,473;98,859;97,799;98,957;102,958;99,511;99,159;98,904;99,184;99,097;99,254;99,049;99,218;99,152;99,265;101,286;99,456;100,389;98,320;100,241;100,762;100,956;100,814;98,780;99,267;99,664;98,846;99,238;99,243;99,241;
201502;Feb-15;99,464;101,025;101,066;101,284;101,789;103,940;100,424;102,019;100,416;101,371;99,492;100,549;100,711;101,775;100,446;99,461;101,095;103,179;100,266;100,449;98,229;99,292;99,298;99,398;98,204;99,199;99,253;99,498;98,552;99,339;100,065;100,372;99,760;100,431;101,302;99,744;101,991;100,166;103,381;111,317;100,979;99,136;100,081;100,230;99,697;101,933;99,843;99,374;99,451;98,991;100,147;100,073;100,355;103,042;98,629;99,090;99,317;99,345;99,276;99,382;99,894;98,875;98,520;98,457;100,644;101,146;99,077;103,284;98,532;99,898;97,461;99,503;99,198;95,637;100,727;99,804;83,281;90,546;99,746;98,760;99,788;99,488;103,158;100,597;105,676;106,532;100,149;99,453;98,748;98,748;99,793;99,697;98,823;100,756;100,065;97,135;96,825;97,257;98,669;94,950;99,627;100,642;99,580;98,725;99,087;99,528;99,458;100,282;97,039;99,606;100,200;99,266;100,500;100,012;100,478;99,117;98,918;98,822;100,761;97,897;98,336;99,847;99,847;98,672;;100,215;100,585;100,595;101,545;101,365;99,293;100,420;100,333;101,114;99,905;101,719;97,906;99,317;100,565;100,383;100,309;98,910;99,151;99,339;98,681;98,863;97,608;99,388;98,867;98,581;98,978;97,648;99,051;103,384;99,355;99,435;99,267;99,420;99,388;99,511;99,344;99,464;99,450;99,494;100,941;100,110;100,857;99,360;100,432;100,355;100,543;100,296;98,906;99,488;100,069;98,908;99,490;99,473;99,501;
